ID,contestId,index,OK,WRONG_ANSWER,TIME_LIMIT_EXCEEDED,COMPILATION_ERROR,RUNTIME_ERROR,IDLENESS_LIMIT_EXCEEDED,MEMORY_LIMIT_EXCEEDED,SKIPPED,TESTING,PRESENTATION_ERROR,FAILED,CRASHED,CHALLENGED,REJECTED,PARTIAL,SECURITY_VIOLATED,INPUT_PREPARATION_CRASHED
85398,1423,J,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,7,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,7,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,7,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,9,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,10,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,11,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,12,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,12,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,13,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,13,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,14,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
49092,818,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49092,818,G,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49092,818,G,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49092,818,G,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85634,1427,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85634,1427,H,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85634,1427,H,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85628,1427,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85628,1427,E,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85626,1427,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85624,1427,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85622,1427,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85620,1427,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85388,1423,E,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85384,1423,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85384,1423,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85384,1423,C,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85384,1423,C,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85388,1423,E,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85396,1423,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85390,1423,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85388,1423,E,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85394,1423,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85402,1423,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,15,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85388,1423,E,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,15,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,15,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85382,1423,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85400,1423,K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85398,1423,J,15,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0
85382,1423,B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84494,1408,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84496,1408,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84492,1408,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84488,1408,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84490,1408,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84482,1408,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84486,1408,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84484,1408,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84480,1408,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84970,1416,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84966,1416,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84966,1416,D,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84968,1416,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84968,1416,E,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84962,1416,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84964,1416,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84960,1416,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85208,1420,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85208,1420,E,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85205,1420,C2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85204,1420,C1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85204,1420,C1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85202,1420,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85200,1420,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85206,1420,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85090,1418,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85090,1418,F,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85090,1418,F,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85092,1418,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85088,1418,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85086,1418,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85084,1418,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85082,1418,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85082,1418,B,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85080,1418,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84428,1407,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84426,1407,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84426,1407,D,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84426,1407,D,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84424,1407,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84422,1407,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84420,1407,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84246,1404,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84244,1404,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84242,1404,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84240,1404,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83768,1396,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83768,1396,E,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83768,1396,E,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
83766,1396,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83766,1396,D,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83764,1396,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83762,1396,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83760,1396,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83760,1396,A,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83530,1392,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83532,1392,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83534,1392,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83528,1392,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83526,1392,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83524,1392,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83522,1392,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83520,1392,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83646,1394,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83642,1394,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83642,1394,B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83644,1394,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83644,1394,C,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83640,1394,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82990,1383,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82990,1383,F,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82984,1383,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82986,1383,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82988,1383,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82982,1383,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82980,1383,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82514,1375,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82512,1375,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82508,1375,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82510,1375,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82506,1375,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82504,1375,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82504,1375,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82502,1375,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82500,1375,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82621,1377,A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82621,1377,A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
82621,1377,A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
82621,1377,A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
82621,1377,A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
82621,1377,A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
82621,1377,A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
82621,1377,A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
82621,1377,A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
82621,1377,A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
82620,1377,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
82562,1376,B4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82562,1376,B4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
82563,1376,B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82562,1376,B4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
82560,1376,A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82094,1368,H1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82090,1368,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82088,1368,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82092,1368,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82088,1368,E,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82086,1368,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82084,1368,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82082,1368,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82080,1368,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81670,1361,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81666,1361,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81668,1361,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81664,1361,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81664,1361,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
81662,1361,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81662,1361,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81660,1361,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80774,1346,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80776,1346,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80774,1346,H,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80772,1346,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80770,1346,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80768,1346,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80766,1346,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80764,1346,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80762,1346,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80760,1346,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80828,1347,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80826,1347,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80824,1347,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80822,1347,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80822,1347,B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80820,1347,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80648,1344,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80942,1349,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80944,1349,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80940,1349,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80648,1344,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80648,1344,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80650,1344,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80648,1344,E,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80646,1344,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80644,1344,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80642,1344,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80640,1344,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80404,1340,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80406,1340,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80400,1340,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80402,1340,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80169,1336,E2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80166,1336,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80164,1336,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80168,1336,E1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80162,1336,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80160,1336,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80110,1335,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109,1335,E2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108,1335,E1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106,1335,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104,1335,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80100,1335,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80102,1335,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80288,1338,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80286,1338,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80284,1338,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80282,1338,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80280,1338,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80280,1338,A,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79748,1329,E,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79748,1329,E,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79746,1329,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79746,1329,D,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79744,1329,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79740,1329,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79742,1329,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79862,1331,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79874,1331,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79872,1331,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79868,1331,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79866,1331,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79864,1331,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79870,1331,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79860,1331,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79860,1331,A,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79572,1326,G,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79572,1326,G,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79571,1326,F2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79568,1326,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79570,1326,F1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79570,1326,F1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79566,1326,D1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79567,1326,D2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79566,1326,D1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79567,1326,D2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79564,1326,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79562,1326,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79560,1326,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78314,1305,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78310,1305,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78306,1305,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78308,1305,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78302,1305,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78304,1305,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78300,1305,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77836,1297,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77836,1297,I,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77836,1297,I,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
77836,1297,I,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
77832,1297,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77832,1297,G,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77832,1297,G,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77834,1297,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77828,1297,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77830,1297,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77828,1297,E,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77826,1297,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77826,1297,D,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77824,1297,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77822,1297,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77820,1297,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77820,1297,A,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77820,1297,A,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78602,1310,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78606,1310,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78606,1310,D,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77890,1298,F1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77891,1298,F2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77888,1298,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77888,1298,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77886,1298,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77886,1298,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77884,1298,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77884,1298,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77884,1298,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77882,1298,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77882,1298,B,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77880,1298,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78610,1310,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78610,1310,F,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78604,1310,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78606,1310,D,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78608,1310,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78600,1310,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78432,1307,G,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78428,1307,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78426,1307,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78424,1307,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78422,1307,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78420,1307,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78138,1302,J,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78130,1302,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78134,1302,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78128,1302,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78126,1302,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78122,1302,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
